"Type","SKU","Name","Published","Catalog visibility","Is featured?","Description","Regular price","Sale price","Manage stock?","Stock","Low stock amount","Backorders allowed?","Categories","Tags","Meta: source_product_id","Meta: source_cost_price","Meta: source_fractional","Meta: source_unit"
"simple","C1100075","Laço C/ Aplique Resinado","1","hidden","0","Laço C/ Aplique Resinado","16.9","","1","4","0","1","LAÇOS","","6fc84823-3317-4bde-9aee-c0ba0d25a9a6","10.6","0",""
"simple","C1100102","Laço Diversos - Copa","1","hidden","0","Laço Diversos - Copa","17.9","","1","3","0","1","LAÇOS","","7ce7b9d2-2591-41fd-b76b-acf71e0e2eaf","13","0",""
"simple","C1100111","Laço Diversos - São João","1","hidden","0","Laço Diversos - São João","17.9","","1","9","0","0","FESTA JUNINA","","71ce35d3-3708-4dd8-a3cb-d40cdf2ab6d2","0","0",""
"simple","C1100076","Laço Fuxico EVA","1","hidden","0","Laço Fuxico EVA","14.9","","1","17","0","1","LAÇOS","","b94acb2e-b721-41eb-a84f-80adbffb7ffd","8.37","0",""
"simple","C1100077","Laço Fuxico Pedraria","1","hidden","0","Laço Fuxico Pedraria","15.9","","1","1","0","1","LAÇOS","","75021336-ff0a-47ae-b620-38b77ea4c338","8.37","0",""
"simple","C1100142","Laço Holográfico Luxo","1","hidden","0","Laço Holográfico Luxo","39.9","","1","4","0","0","LAÇOS","","7e62d1b8-89a1-443e-b322-0854a55caf5d","23.57","0",""
"simple","C1100024","Laço Misto Grande - Adesivo","1","hidden","0","<p>Laços adesivos pet em modelos variados, produzidos em fita de cetim ou gorgurão para finalização profissional de banho e tosa. O pacote reúne diferentes estampas e apliques decorativos em EVA, com opções para uso no dia a dia.</p><p><strong>Conteúdo:</strong> 10 unidades<br/><strong>Material:</strong> fita de cetim ou gorgurão<br/><strong>Apliques:</strong> modelos variados em EVA<br/><strong>Estampas:</strong> sortidas<br/><strong>Composição do pacote:</strong> laços mistos, com diferentes modelos e combinações<br/><strong>Aplicação:</strong> diretamente sobre a pelagem do pet</p><p><strong>Fixação e remoção:</strong> fita dupla face de altíssima fixação, que normalmente permanece fixada por 7 a 15 dias, conforme a pelagem e a rotina do pet. Para remover, umedeça com água morna e retire delicadamente, sem puxar os pelos.</p><p><strong>Observação:</strong> os modelos, estampas, cores e tonalidades podem variar conforme a disponibilidade e o lote de produção.</p>","24.9","","1","3","0","1","FESTA JUNINA","","2b2da3d1-76d4-4bd7-8499-10b776bad3c2","15.34","0",""
"simple","C1100078","Laço Premium","1","hidden","0","Laço Premium","19.9","","1","7","0","1","LAÇOS","","9c55eda3-fd60-4cf2-bbcb-d64b3f7b0466","7.99","0",""
"simple","C1100121","Laço Ratinha Poa","1","hidden","0","Laço Ratinha Poa","16.9","","1","1","0","0","LAÇOS","","4ac5ebef-b629-4df6-b172-1a47a5f5ee17","8.5","0",""
"simple","C1100144","Laço Topper Brilhoso","1","hidden","0","Laço Topper Brilhoso","34.9","","1","6","0","0","Outros","","6892806d-0c14-46fb-8e4e-dc3d2247be51","17.74","0",""
"simple","C1100162","Laços - Dia dos Pais","1","visible","0","Laços - Dia dos Pais","13.9","","1","1","0","0","LAÇOS","","5799db59-eafb-4b52-9314-ac97b08136e1","7","0",""
"simple","C1100074","Laços - Diversos","1","hidden","0","Laços - Diversos","15.9","","1","36","0","1","LAÇOS","","df8393c1-6b6d-43c1-8ad5-1d0dfe7b0e80","9.69","0",""
"simple","C1100169","Laços Dia dos pais","1","visible","0","Laços Dia dos pais","17.9","","1","0","0","0","Outros","","7d79e625-a367-47eb-9bc3-de552dede427","9.9","0",""
"simple","C1100153","Laços Economicos Misto C/ 50","1","hidden","0","Laços Economicos Misto C/ 50","49.9","","1","8","0","0","Outros","","0328df59-6975-42a6-b2f8-b58e55758795","30","0",""
"simple","C1100079","Mini Gargantilha em V","1","hidden","0","Gargantilha pet desenvolvida especialmente para filhotes, gatos e cães de pequeno porte, proporcionando um visual delicado, confortável e encantador.  Produzida com acabamento cuidadoso e excelente apresentação, é ideal para pet shops, centros de estética animal e profissionais de banho e tosa que desejam oferecer um acessório leve e charmoso na finalização dos atendimentos.  ✅ Ideal para filhotes, gatos e cachorros pequenos ✅ Leve, confortável e de fácil aplicação ✅ Visual delicado e encantador ✅ Acabamento cuidadoso e excelente apresentação ✅ Perfeita para fotos, entregas e finalização de banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores   Conteúdo da embalagem: 10 gargantilhas.   Estampas: Os modelos são enviados em estampas sortidas, conforme disponibilidade em estoque no momento da separação do pedido.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, reconhecida pela qualidade, acabamento e exclusividade de seus produtos.","22.9","","1","14","0","1","GARGANTILHAS","","765545bb-ac42-4d34-b9f8-02eb6bd53c3e","9.44","0",""
"simple","C1100143","Mini Laço Holográfico","1","hidden","0","Mini Laço Holográfico","29.9","","1","4","0","0","LAÇOS","","cf152b34-17a4-485c-9069-889eb98e78cd","18.49","0",""
"simple","C1100174","Mini laço Ponta","1","visible","0","<p><strong>Detalhes do produto</strong><br/><br/>Mini Laços Ponta confeccionados em fita de gorgorão lisa para finalização profissional de banho e tosa. Possuem aplicação central de meia pérola com acabamento em strass, proporcionando um visual delicado, elegante e sofisticado para penteados nas pontas das orelhas.<br/><br/><strong>Conteúdo</strong>: 10 unidades<br/><strong>Modelo</strong>: Mini Laço Ponta<br/><strong>Material</strong>: fita de gorgorão lisa<br/><strong>Aplicação</strong>: meia pérola com acabamento em strass<br/><strong>Fixação</strong>: chuca elástica<br/><strong>Cores</strong>: enviadas conforme disponibilidade de estoque<br/><strong>Composição do pacote</strong>: todos os laços são iguais<br/><br/><strong>Observação</strong>: as cores, tonalidades e detalhes da aplicação podem apresentar pequenas variações conforme o material disponível e o lote de produção.</p>","15.9","","1","17","0","0","LAÇOS","","aaf40514-5572-4954-93a6-86aa9ca53b13","8.72","0",""
"simple","C1100080","Mini Laços","1","hidden","0","Mini Laços","13.9","","1","69","0","1","LAÇOS","","728b1c64-eb0c-4c15-bf4b-d07b42705362","3.09","0",""
"simple","C1100081","Mini Laços adesivos","1","hidden","0","Mini laço pet sortido com adesivo de  super fixação,  desenvolvido para proporcionar um acabamento delicado, prático e encantador aos pets após o banho e tosa.  Produzido com acabamento cuidadoso e excelente apresentação, é ideal para pet shops, centros de estética animal e profissionais de banho e tosa que desejam oferecer um acessório bonito, rápido de aplicar e com excelente aderência.  ✅ Mini laços sortidos ✅ Aplicação prática com adesivo ✅ Super cola com alta fixação ✅ Leve, delicado e confortável ✅ Ideal para fotos, entregas e finalização de banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores   Conteúdo da embalagem: 10 mini laços adesivos.   Modelos Cores: Os laços são enviados sortidos, conforme disponibilidade em estoque no momento da separação do pedido.   Observação importante:  Oriente o tutor a retirar o adesivo com água morna, umedecendo a região antes da remoção. Não é recomendado puxar o laço diretamente, pois isso pode danificar ou arrancar os pelos do pet.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, reconhecida pela qualidade, acabamento e exclusividade de seus produtos.","18.9","","1","3","0","1","ADESIVOS","","266cacd3-d623-495e-b766-b0cdbd2f18d5","10.14","0",""
"simple","C1100082","Mini Laços adesivos Mistos","1","hidden","0","Mini laço pet sortido com adesivo de  super fixação,  desenvolvido para proporcionar um acabamento delicado, prático e encantador aos pets após o banho e tosa.  Produzido com acabamento cuidadoso e excelente apresentação, é ideal para pet shops, centros de estética animal e profissionais de banho e tosa que desejam oferecer um acessório bonito, rápido de aplicar e com excelente aderência.  ✅ Mini laços sortidos ✅ Aplicação prática com adesivo ✅ Super cola com alta fixação ✅ Leve, delicado e confortável ✅ Ideal para fotos, entregas e finalização de banho e tosa ✅ Excelente opção para valorizar o atendimento e encantar os tutores   Conteúdo da embalagem: 10 mini laços adesivos.   Modelos Cores: Os laços são enviados sortidos, conforme disponibilidade em estoque no momento da separação do pedido.   Observação importante:  Oriente o tutor a retirar o adesivo com água morna, umedecendo a região antes da remoção. Não é recomendado puxar o laço diretamente, pois isso pode danificar ou arrancar os pelos do pet.  Produto desenvolvido pela Autelie Moda Pet, especialista em acessórios para banho e tosa, reconhecida pela qualidade, acabamento e exclusividade de seus produtos.","18.9","","1","0","0","1","ADESIVOS","","30430e3b-6e31-4609-9ea3-a19fab6a46e7","10.14","0",""
"simple","C1100170","Mini Laços dia dos pais","1","hidden","0","Mini Laços dia dos pais","13.9","","1","2","0","1","LAÇOS","","4d291df2-254f-4221-a6c6-a3e002e8428a","5.3","0",""
"simple","C1100173","Painel dia dos pais","1","visible","0","Painel dia dos pais","49.9","","1","1","0","0","Outros","","47999ced-5447-4dc8-9d26-80bd42735498","29","0",""
"simple","C1100141","Pompom Penteado","1","visible","0","<p>Pompom pet com elástico, desenvolvido para penteados e finalização profissional de banho e tosa. O pompom é preso por fio de nylon a um elástico, proporcionando um detalhe colorido semelhante ao efeito de um ponto de luz.</p><p><strong>Conteúdo:</strong> 20 unidades<br/><strong>Tamanho:</strong> único<br/><strong>Cores:</strong> sortidas, conforme disponibilidade<br/><strong>Aplicação:</strong> preso à pelagem com elástico<br/><strong>Indicação:</strong> penteados e finalização profissional de banho e tosa</p><p><strong>Observação:</strong> as cores e tonalidades podem variar conforme a disponibilidade de estoque e o lote de produção.</p>","14.9","","1","6","0","0","PENTEADOS","","f5d564a9-fc17-4340-971f-61c1a1d57c8e","3.8","0",""
"simple","C1100164","Ponto de Luz (Miçangas)","1","visible","0","Ponto de Luz (Miçangas)","13.9","","1","9","0","0","Outros","","c69e5542-406a-4e59-8a78-7639c6d9421e","3.9","0",""
"simple","C1100083","Ponto de Luz C/ Strass - 20und","1","visible","0","<p>Pontos de luz pet com strass, desenvolvidos para penteados e finalização profissional de banho e tosa. Cada unidade possui meia pérola com strass e chuca para fixação na pelagem.</p><p><strong>Conteúdo:</strong> 20 unidades<br/><strong>Modelo:</strong> ponto de luz com strass<br/><strong>Composição:</strong> meia pérola com strass<br/><strong>Fixação:</strong> chuca para penteados<br/><strong>Indicação:</strong> penteados e finalização profissional de banho e tosa</p><p><strong>Observação:</strong> as cores e tonalidades podem apresentar pequenas variações conforme o material disponível e o lote de produção.</p>","22.9","","1","5","0","1","PENTEADOS","","8bf2406f-0962-4c37-8bec-dd7b646e1347","15.34","0",""
